open,open close,close,area,adress,name,category,mub
20130829,03,20141222,41.00,달서구 감삼동 0461번지 월드마크웨스트엔드 판매시설 103-115 ,연빈재2호점연쌀떡,전통찻집,N
20130909,03,20210426,.00,달서구 본동 0270-0002 (지상1층) ,컵스쿠쿠 본동그린점,커피숍,N
20130909,03,20190627,20.58,달서구 상인동 1502번지 외 1필지 롯데백화점대구상인점 (지하1층) ,마루,백화점,N
20130910,03,20171229,324.52,달서구 진천동 0587-0006번지 (지상1~2층) ,엔제리너스 대구진천DI점,커피숍,Y
20130911,03,20140203,29.00,달서구 이곡동 1332번지 성서무지개타운 112(상가)동 108호,핫도그유(U)커피,커피숍,N
20130923,03,20140602,15.40,달서구 신당동 1793-0012번지 ,앤(Ann)타르트,커피숍,N
20131015,03,20140226,10.08,달서구 두류동 0488-0020번지 ,리리의 수다,커피숍,N
20210121,01,,9.30,달서구 상인동 1-20 ,씨유월성은하점,편의점,N
20210127,01,,43.70,달서구 월성동 1540-2 원더풀스파랜드 ,분식119,패스트푸드,N
20210127,01,,.00,달서구 신당동 1831 ,미니스톱 대구계명대역점,편의점,N
20210202,01,,63.51,달서구 갈산동 123-4 ,다옴디저트카페,커피숍,N
20201123,01,,.00,달서구 두류동 1242-13 ,스와레(soiree),기타 휴게음식점,N
20201124,01,,.00,달서구 본리동 76-4 성당 래미안 이편한세상 ,지에스(GS)25성당점,기타 휴게음식점,N
20210118,01,,7.60,달서구 파호동 89 성서삼성명가타운 ,씨유삼성명가타운점,편의점,N
20210106,01,,.00,달서구 대천동 326-1 이안월배아파트 ,지에스(GS)25월배이안점,편의점,N
20201218,01,,35.52,달서구 월성동 1310-3 ,방과후분식,기타 휴게음식점,N
20201230,01,,.00,달서구 송현동 1980-3 ,앤(&)카페,기타 휴게음식점,N
20201230,01,,.00,달서구 갈산동 263-7 ,씨유성서공단점,편의점,N
20210107,01,,117.79,달서구 유천동 595 진천역AK그랑폴리스 ,노브랜드버거 대구진천점,패스트푸드,N
20210107,01,,24.13,달서구 이곡동 661-39 ,배떡 성서이곡점,일반조리판매,N
20201228,01,,31.56,달서구 용산동 875-1 ,잇딜라잇,기타 휴게음식점,N
20210104,01,,39.23,달서구 월성동 818 메이플 빌딩 ,소문난공주떡볶이,기타 휴게음식점,N
20210203,01,,,달서구 두류동 1215-1 ,도넛츠이야기,기타 휴게음식점,N
20210204,01,,,달서구 진천동 251-1 ,세븐일레븐(진천대영점),편의점,N
20201231,01,,.00,달서구 송현동 1916-22 ,수꽃차 친환경공방카페,기타 휴게음식점,N
20210205,01,,5.30,달서구 대천동 441-1 ,지에스(GS)25달서미성스파점,편의점,N
20210114,01,,.00,달서구 진천동 602 진천역 계룡 리슈빌 ,제로100PC,기타 휴게음식점,N
20210114,01,,12.20,달서구 죽전동 211-25 ,미랑시에,기타 휴게음식점,N
20210208,01,,.00,달서구 두류동 495-6 감삼스퀘어 ,컴포즈커피,커피숍,N
20210208,01,,23.20,달서구 상인동 229 ,봄봄월배점,커피숍,N
20210204,01,,,달서구 갈산동 100-32 ,세븐일레븐 대구비즈플랫폼점,편의점,N
20210204,01,,9.00,달서구 송현동 798-67 ,세븐일레븐 대구송현스타점,편의점,N
20210201,01,,224.63,달서구 이곡동 1220-2 ,이디야대구이곡점,커피숍,N
20011101,01,,.00,달서구 용산동 421-30 ,너머,기타 휴게음식점,N
20140814,01,,.00,달서구 본리동 145-5 ,본카스테라,과자점,N
20201208,01,,.00,달서구 감삼동 195-23 ,엠티지(M.T.G),기타 휴게음식점,N
20201208,01,,.00,달서구 신당동 1816-1 ,오마이데이즈(OH MY DAYS),기타 휴게음식점,N
20100910,03,20171214,59.78,달서구 본리동 0076-0002번지 성당래미안 e편한세상 223동 112호,보리가실,과자점,N
20090702,03,20120918,53.83,달서구 상인동 1397-1번지 (지상1층) ,푸드카페,커피숍,N
20090702,03,20100319,40.70,달서구 월성동 1557-6번지 월성코오롱하늘채아파트(1단지)상가1동 113호 ,버블투,커피숍,N
20090706,03,20150921,24.90,달서구 송현동 0188-0007번지 (지상1층) ,에스쁘리,커피숍,N
20090707,03,20111116,33.00,달서구 죽전동 278-1번지 외 1필지 ,바베네,커피숍,N
20100915,03,20121227,6.44,달서구 용산동 230-11번지 홈플러스대구성서점 ,(주)신라원,과자점,N
20110720,03,20110721,,달서구 대천동 555번지 외5필지 남대구이마트 ,(주)경복식품,기타 휴게음식점,N
20110722,03,20170919,71.28,달서구 상인동 1598번지 대구상인푸르지오 301동 2호,폴스빈,커피숍,N
20101006,03,20160627,14.00,달서구 이곡동 1347-0012번지 (지상1층) ,피콜로,일반조리판매,N
20101007,03,20120430,45.00,달서구 용산동 268-3번지 A동 ,던킨도너츠,패스트푸드,N
20030402,03,20061116,56.02,달서구 본리동 357-1번지 (지상2층) ,한솔다방,다방,N
20110628,03,20130521,34.20,달서구 상인동 1474-0001번지 산호아파트 10동 106호,(주)카페리베,커피숍,N
20110628,03,20160701,31.50,달서구 감삼동 0521번지 우방드림시티 202동 105호,예담임실치즈피자 장기용산점,패스트푸드,N
20110629,03,20160502,86.79,달서구 감삼동 0461번지 월드마크웨스트엔드 판매시설 103동 113호,다빈치 웨스트엔드점,커피숍,N
20110701,03,20160901,79.10,달서구 본리동 0062-0019번지 (지상1층) ,리보이레,커피숍,N
20110708,03,20150325,51.62,달서구 도원동 0616번지 가동 ,김밥스토리,일반조리판매,N
20110712,03,20161114,98.80,달서구 호산동 0720번지 (상가2층) 제1동 ,보케르(모다아울렛점),커피숍,N
20101011,03,20110629,7.00,달서구 신당동 1810번지 (지상1층) ,타타르수제소세지,패스트푸드,N
20101011,03,20110929,63.10,달서구 장기동 544-1번지 (지상1층) ,데일리스위트,커피숍,N
20101029,03,20150123,16.65,달서구 상인동 0196-0009번지 외1필지(하나로마트내) ,하늘보리피자플러스상인점,일반조리판매,N
20101102,03,20130430,14.70,달서구 진천동 0241-0003번지 외3필지 월배시장 A동 1층135호,골목길 떡볶이,일반조리판매,N
20110822,03,20121227,36.02,달서구 감삼동 64-13번지 ,케이팜,패스트푸드,N
20110825,03,20120530,32.00,달서구 장기동 566-4번지 (지상1층) ,하얀떡볶이,일반조리판매,N
20140502,03,20141112,37.09,달서구 두류동 485-20번지 101호 ,티업 더치커피,커피숍,N
20120822,03,20170417,34.50,달서구 이곡동 1191번지 성서보성화성타운 301(상가)동 107호,꿀떡본강정,기타 휴게음식점,N
20120823,03,20170908,113.30,달서구 호산동 0388번지 ,커피아리,커피숍,N
20120823,03,20171229,13.70,달서구 두류동 산 0302-0011번지 외33필지 씨앤우방랜드출입문:정문(39-1) ,망고식스 이월드점,커피숍,N
20120824,03,20120827,,달서구 상인동 1502번지 롯데백화점 대구상인점지상7층 ,로얄네이처,커피숍,N
20120830,03,20120912,,달서구 호산동 384-6번지 ,TAKE 도시락,기타 휴게음식점,N
20110712,03,20171208,43.20,달서구 신당동 1793-0025번지 (지상1층) ,토스트앤플룻(toast&fruit),일반조리판매,N
20120710,03,20160115,30.50,달서구 성당동 0711-0001번지 ,진,커피숍,N
20110722,03,20121218,32.90,달서구 도원동 1436번지 (상가) 101호,도넛트리,패스트푸드,N
20110804,03,20150520,22.68,달서구 용산동 0919번지 용산2차서한화성아파트 301동 112호,즉석김밥사랑,일반조리판매,N
20120827,03,20150629,30.00,달서구 상인동 1502번지 외1필지 롯데백화점대구상인점 ,로얄네이쳐,커피숍,N
20181015,01,,19.83,달서구 대곡동 1123 수목원제일풍경채 ,봄봄(수목원점),커피숍,N
20181004,01,,23.61,달서구 진천동 248-4번지 ,도큐,일반조리판매,N
20181012,01,,3.52,달서구 신당동 1821번지 ,세븐일레븐대구계대별빛점,편의점,N
20181025,01,,49.72,달서구 용산동 953-12번지 ,목매화,기타 휴게음식점,N
20181008,01,,18.96,달서구 감삼동 206-76번지 ,디스이즈,일반조리판매,N
20181008,01,,19.01,달서구 대곡동 1115번지 ,행복한김밥,기타 휴게음식점,N
20181030,01,,1.30,달서구 본동 225-1번지 송림시장 ,지에스25달서그린점,편의점,N
20181018,01,,16.06,달서구 용산동 933-8 ,단풍앤김밥,기타 휴게음식점,N
20181018,01,,88.70,달서구 월성동 1180번지 ,빠다롤더테라스,커피숍,N
20181023,01,,10.10,달서구 용산동 501-2번지 성서2차보성타운 ,이마트24대구용산점,기타 휴게음식점,N
20050519,01,,46.01,달서구 죽전동 0270-0008번지 (1층) ,김밥파는 사람들,일반조리판매,N
20050622,01,,21.38,달서구 두류동 0488-0002번지 1층2호 ,맛짱우동&,일반조리판매,N
20050718,01,,50.37,달서구 용산동 0230-0012번지 그랜드M타워 107호(1층) ,본죽앤비빔밥 용산장기점,일반조리판매,N
20050721,01,,45.98,달서구 용산동 0905번지 성서동화평광협화타운상가 2동 102호,김밥파는사람들,일반조리판매,N
20050830,01,,26.07,달서구 용산동 230-11번지 홈플러스 대구성서점 (지하2층) ,석관동떡볶이,일반조리판매,N
20050927,01,,10.23,달서구 두류동 산 0302-0011번지 외33필지우방랜드매점-1(21-4) ,스테프핫도그이월드점,패스트푸드,N
20050927,01,,23.43,달서구 두류동 산 0302-0011번지 외33필지우방랜드매점-2(21-5) ,후룸라이드음료,패스트푸드,N
20050929,01,,35.55,달서구 상인동 1563번지 비둘기아파트상가 110동 1층6호,또와찜닭,일반조리판매,N
20050906,01,,89.10,달서구 신당동 1731-0005 (지하1층) ,수채화커피숍,다방,N
20181213,01,,3.64,달서구 진천동 553번지 진천맛타운 ,씨유진천맛타운,편의점,N
20190103,01,,8.45,달서구 두류동 산 302-11번지 ,그릴팝스,푸드트럭,N
20181206,01,,25.67,달서구 월성동 1394-2번지 ,몰랑슬라임,기타 휴게음식점,N
20190102,01,,8.46,달서구 두류동 산 302-11번지 ,그릴팝스,푸드트럭,N
20181205,01,,51.84,달서구 월성동 1839 ,봄봄(신월성점),커피숍,N
20181128,01,,81.82,달서구 상인동 267-1 ,커피드크렘(Coffee de Creme),기타 휴게음식점,N
20181119,01,,107.26,달서구 상인동 1396-5번지 ,주식회사써브웨이대구상인역점,기타 휴게음식점,N
20181113,01,,52.14,달서구 유천동 362-4번지 ,초이커피(choi coffee),커피숍,N
20181210,01,,29.75,달서구 상인동 134번지 ,윤작가,커피숍,N
20181214,01,,57.65,달서구 성당동 824-80번지 ,보노미아,기타 휴게음식점,N
20181214,01,,5.45,달서구 송현동 1909-27번지 송현월성아파트 ,지에스(GS)25대구송현점,기타 휴게음식점,N
20181218,01,,3.12,달서구 도원동 950번지 ,지에스(GS)25대구수변공원점,편의점,N
20181217,01,,2.70,달서구 진천동 602번지 진천역 계룡 리슈빌 ,세븐일레븐,기타 휴게음식점,N
20181211,01,,33.89,달서구 송현동 798-231번지 ,메리골드(MARI GOLD),기타 휴게음식점,N
20181211,01,,85.33,달서구 감삼동 49-4번지 대운아파트 ,알리바바커피앤도넛감삼점,기타 휴게음식점,N
20181207,01,,115.17,달서구 송현동 167-2 ,마노,커피숍,N
20181123,01,,3.42,달서구 송현동 576-1번지 ,세븐일레븐대구송현여고점,기타 휴게음식점,N
20150116,01,,.00,달서구 대곡동 1116-8 ,열두광주리,커피숍,N
20201127,01,,.00,달서구 송현동 172-1 ,세븐일레븐대구송현빌리지점,편의점,N
20201210,01,,.00,달서구 장기동 557-7 ,두번째산책,기타 휴게음식점,N
20201210,01,,300.14,달서구 감삼동 479 감삼에이원 ,핸즈커피감삼점,기타 휴게음식점,N
20201210,01,,110.63,달서구 이곡동 1246-3 ,노브랜드버거대구이곡점,기타 휴게음식점,N
20210108,01,,,달서구 대곡동 1128-2 ,이마트24 대곡그린점,기타 휴게음식점,N
20210108,01,,.00,달서구 도원동 1457-4 산새마을아파트 ,이마트24대곡산새점,편의점,N
20201216,01,,12.34,달서구 본동 619 ,팔공티월성점,기타 휴게음식점,N
20201221,01,,.00,달서구 감삼동 100-5 ,더리터 감삼점,기타 휴게음식점,N
20201221,01,,.00,달서구 감삼동 461 월드마크웨스트엔드 ,푸푸커피(fufu coffee),기타 휴게음식점,N
20201221,01,,.00,달서구 신당동 1797-8 ,아마이(Amai),기타 휴게음식점,N
20201214,01,,105.56,달서구 대곡동 622 ,카페도르프,기타 휴게음식점,N
20201214,01,,29.96,달서구 이곡동 1196-8 ,동성로왕찹쌀꽈배기,기타 휴게음식점,N
20201214,01,,,달서구 상인동 1527-3 ,지에스THE FRESH,편의점,N
20201214,01,,.00,달서구 월암동 1-143 ,네온,기타 휴게음식점,N
20210113,01,,38.40,달서구 월성동 1812 ,더벤티대구신월성점,기타 휴게음식점,N
20210111,01,,14.22,달서구 월성동 1816 휴플러스 ,이루다스터디카페,커피숍,Y
20201130,01,,.00,달서구 진천동 809-56 ,줌팩토리,기타 휴게음식점,N
20201203,01,,.00,달서구 용산동 510-1 ,샌디치꿀비,기타 휴게음식점,N
20201204,01,,.00,달서구 진천동 706 ,세븐일레븐대구진천하늘채점,편의점,N
20201222,01,,.00,달서구 본동 949 ,미&끼(커피),커피숍,N
20210104,01,,10.05,달서구 성당동 198-6 두류파크빌리지 ,세븐일레븐대구두류로마점,기타 휴게음식점,N
20201204,01,,.00,달서구 대곡동 1028 삼성래미안2차아파트 ,세븐일레븐대구대곡래미안점,기타 휴게음식점,N
20201207,01,,.00,달서구 대곡동 1113 ,스마일찰진꽈배기,기타 휴게음식점,N
20201202,01,,.00,달서구 이곡동 1192 성서우방타운 ,공차대구이곡점,기타 휴게음식점,N
20201217,01,,.00,달서구 대곡동 1080 남도타워 ,배스킨라빈스 대구대곡2지구점,기타 휴게음식점,N
20201223,01,,133.96,달서구 대곡동 1114-6 ,이디야커피 대구수목원점,커피숍,N
20210121,01,,.00,달서구 두류동 488-10 ,메가엠지씨커피 대구두류역점,커피숍,N
20141119,01,,170.22,달서구 진천동 599번지 외 2필지 A동 (지상1층) ,투더디프런트 (대구 진천점),커피숍,N
20141121,01,,23.71,달서구 감삼동 553 감삼청구타운 107동 104호,시골칼국수,일반조리판매,N
20141121,01,,19.27,달서구 송현동 1923번지 1층 ,킹밥,일반조리판매,N
20141124,01,,39.52,달서구 월성동 1835번지 e편한세상 월배 301동 B104호,이삭토스트 월성점,일반조리판매,N
20141126,01,,15.03,달서구 신당동 1806-7번지 (지상1층) ,설렘계명대점,커피숍,N
20141010,01,,59.48,달서구 호림동 21-2번지 (지상1층) ,로로배보노,커피숍,N
20141013,01,,28.56,달서구 용산동 215-9 대구지하철2호선 용산역 ,마시그래이 용산역점,커피숍,N
20141203,01,,310.40,달서구 두류동 135-14 2동 1~3층 ,파스쿠찌 대구두류점,커피숍,Y
20141210,01,,509.54,"달서구 상인동 70-3번지 101동 103호,201호 ",카페아스트로,커피숍,Y
20141216,01,,257.50,"달서구 두류동 135-15번지 (지상1,2층) ",스타벅스대구두류DT점,커피숍,Y
20141223,01,,35.72,달서구 송현동 220-3번지 1층 ,달빛다방,커피숍,N
20150105,01,,31.84,달서구 신당동 1710-8번지 M.I.T (지상1층) ,커피프레쉬(coffee fresh),커피숍,N
20150119,01,,5.66,달서구 상인동 1458-25번지 1층 ,씨유 상인대동점,편의점,N
20150120,01,,64.89,달서구 본리동 404-1 대구삼일교회 예닮관 1층 ,트리니티카페,커피숍,N
20150121,01,,27.00,달서구 두류동 77-15번지 (지상1층) B동 ,우분투,커피숍,N
20150211,01,,22.77,달서구 상인동 1416-6번지 1층 ,작은별 테이크아웃커피,커피숍,N
20150119,01,,11.96,달서구 대곡동 29-5번지 1층 ,이삭토스트&커피 대곡역점,패스트푸드,N
20150211,01,,28.80,달서구 송현동 545-2번지 1층 ,단커피(DAN COFFEE),커피숍,N
20150224,01,,114.60,달서구 성당동 195-1 1층 ,(주)올곧은-성당휴게소,커피숍,N
20150226,01,,152.59,달서구 장기동 813-4 ,카페베네 장기점,커피숍,N
20150311,01,,36.63,달서구 파호동 83-20번지 ,비아아피아(via Appia),커피숍,N
20150311,01,,26.40,달서구 이곡동 1244 성서메가타운 1층 107호 ,봄봄 이곡점,커피숍,N
20150312,01,,281.85,달서구 장기동 599-3번지 1~2층 ,할리스커피 대구장기점,커피숍,Y
20150324,01,,30.46,달서구 용산동 914번지 121동 103호,커피한잔의여유,커피숍,N
20150326,01,,5.00,달서구 성당동 830번지 1층 ,씨유(CU) 대구성당동점,편의점,N
20150507,01,,72.00,달서구 본동 681-6 1층 ,카페다다,전통찻집,N
20150406,01,,21.00,달서구 감삼동 102-7 ,카페 엔,커피숍,N
20150410,01,,30.35,달서구 유천동 97 그랑에비뉴 1층 109호,메가엠지씨커피 대구유천점,커피숍,N
20150414,01,,197.44,달서구 도원동 934-5번지 ,커피스미스 수변공원점,커피숍,N
20150416,01,,22.67,달서구 감삼동 102-16번지 1층 ,더블유(W) 커피나무,커피숍,N
20150515,01,,24.50,달서구 신당동 1790-20번지 4층 ,스무디(smoothie),기타 휴게음식점,N
20150618,01,,29.40,달서구 본동 707번지 1층 ,달콤분식,일반조리판매,N
20150618,01,,30.60,달서구 상인동 1514번지 상인동방타운 1층 상가106동 109호,더벤티(상인점),커피숍,N
20150622,01,,13.20,달서구 송현동 1909-4번지 1층 ,쓰리윤분식,일반조리판매,N
20150420,01,,15.50,달서구 진천동 516-3 ,카페(Cafe)봄봄 진천점,커피숍,N
20150422,01,,14.20,달서구 이곡동 1244-1번지 MEGASTAR 411호,치킨앤포테이토,패스트푸드,N
20150422,01,,28.79,달서구 상인동 1514번지 상가106동 1층 104호 ,봄봄 상인점,커피숍,N
20150429,01,,155.00,달서구 두류동 산 302-11 기획전시관 1층 ,써브웨이대구이월드,패스트푸드,N
20150504,01,,38.27,달서구 송현동 1042-2번지 1층 102호 ,몬스터커피 서부점,커피숍,N
20150528,01,,29.00,달서구 죽전동 269-9번지 1층 ,빽다방 대구죽전삼정점,커피숍,N
20150529,01,,360.30,달서구 도원동 951-3 ,트릴커피,커피숍,N
20150610,01,,196.40,달서구 장기동 511 1~2층 ,레이데이커피(LAYDAY coffee),커피숍,Y
20150629,01,,45.00,달서구 이곡동 1244번지 성서메가타운 1층 105호,빌리브라운,커피숍,N
20150623,01,,7.98,달서구 상인동 1397-5번지 1층 ,스트릿츄러스(상인점),커피숍,N
20150625,01,,255.80,달서구 감삼동 490-1번지 1~3층 ,스타벅스대구감삼DT점,커피숍,Y
20150702,01,,299.07,달서구 월성동 1196-6번지 1~2층 ,투썸플레이스 월성점,커피숍,N
20150707,01,,11.80,달서구 상인동 1507번지 상인빌딩 1층 ,씨유(CU) 대구상인드림점,편의점,N
20150709,01,,92.40,달서구 감삼동 101-17 1층 ,깜(KKAM),커피숍,N
20150713,01,,36.05,달서구 감삼동 106-1번지 1층 ,대구감삼역점 빽다방,커피숍,N
20150714,01,,34.00,달서구 감삼동 121-6번지 1층 ,캠토,패스트푸드,N
20150817,01,,40.00,달서구 호산동 352-16번지 ,유리네분식,기타 휴게음식점,N
20180911,01,,43.25,달서구 죽전동 258-2번지 ,전통수정다방,다방,N
20180910,01,,3.30,달서구 진천동 478-1번지 제림하나로아파트 ,이마트24진천제림점,편의점,N
20180910,01,,30.00,달서구 진천동 241-3번지 월배시장 ,해뜨락,일반조리판매,N
20181005,01,,42.95,달서구 호산동 106-1번지 ,몬스터커피호산점,커피숍,N
20181005,01,,198.12,달서구 상인동 1460-35번지 ,커피엘,커피숍,Y
20181024,01,,11.83,달서구 월성동 86번지 월성주공아파트2단지 ,오렌지분식,일반조리판매,N
20181005,01,,18.80,달서구 대천동 441-1번지 ,핑크슬라임,키즈카페,N
20181023,01,,3.95,달서구 두류동 108-10번지 ,지에스25달서파도고개점,기타 휴게음식점,N
20181024,01,,35.91,달서구 송현동 189-8번지 ,엠케이(MK)프리마켓,일반조리판매,N
20181031,01,,30.50,달서구 월성동 1846번지 월성동이래타워 ,마듀월성점,기타 휴게음식점,N
20181025,01,,150.02,달서구 도원동 1008 ,카페느티나무,기타 휴게음식점,N
20181025,01,,11.75,달서구 도원동 1435-2번지 ,라이또대구중앙본점,기타 휴게음식점,N
20181101,01,,1.86,달서구 두류동 119-1번지 ,세븐일레븐 대구두류원룸점,편의점,N
20210215,01,,.00,달서구 송현동 1923 ,씨유송현타운점,편의점,N
20210215,01,,31.20,달서구 상인동 1514 상인동방현대아파트 ,강다짐상인점,기타 휴게음식점,N
20210329,01,,.00,달서구 신당동 1806-7 ,요아정,아이스크림,N
20210222,01,,.00,달서구 대곡동 1116-3 ,카페70도,커피숍,N
20210222,01,,.00,달서구 두류동 146-1 ,지에스25두류공원로점,편의점,N
20210216,01,,26.80,달서구 월성동 1340-5 ,핸즈커피딜리버리월성점,커피숍,N
20210210,01,,.00,달서구 대천동 945 ,쁘렝땅,기타 휴게음식점,N
20210210,01,,,달서구 장기동 31-25 ,커피지상주의,커피숍,N
20210316,01,,9.20,달서구 상인동 1419-9 ,위시(WISH),기타 휴게음식점,N
20210316,01,,39.74,달서구 신당동 1727-6 ,카페꽃이피다 성서계대점,기타 휴게음식점,N
20210316,01,,.00,달서구 도원동 677-1 롯데캐슬레이크 ,지에스(GS)25 도원레이크점,편의점,N
20210422,01,,,달서구 진천동 500-7 ,숭구리달당,기타 휴게음식점,N
20210422,01,,.00,달서구 용산동 935 용산세광태왕2차아파트 ,빽다방 대구용산점,커피숍,N
20210422,01,,.00,달서구 감삼동 337-14 ,킹스꼬마김밥 본리중앙점,기타 휴게음식점,N
20210226,01,,.00,달서구 송현동 1948-12 ,손이가꽈베기,기타 휴게음식점,N
20210414,01,,.00,달서구 두류동 495-6 감삼스퀘어 ,킹스꼬마김밥감삼점,기타 휴게음식점,N
20210414,01,,43.15,달서구 상인동 240-3 ,두낫디스터브 익스프레스,커피숍,N
20180530,01,,22.80,달서구 월성동 500-12 월성우방코아 ,함태분식,일반조리판매,N
20210405,01,,.00,달서구 감삼동 29-20 ,콜론디,커피숍,N
20210405,01,,.00,달서구 두류동 109-1 ,복또빵디저트샵,기타 휴게음식점,N
20210405,01,,.00,달서구 이곡동 1306-1 한샘아파트 ,가배바투,커피숍,N
20210331,01,,10.20,달서구 상인동 583-95 ,미니스톱 대구상인원룸점,편의점,N
20210401,01,,.00,달서구 감삼동 56-9 ,프레쉬프룻(Fresh Fruit),기타 휴게음식점,N
20210401,01,,264.00,달서구 상인동 1475 백조3차아파트 ,커피라네,커피숍,N
20210401,01,,.00,달서구 대곡동 29-7 대곡동상가 ,케이크이프지,커피숍,N
20210401,01,,.00,달서구 본리동 145-2 달서종합상가 ,더리터달서시장점,커피숍,N
20210406,01,,.00,달서구 죽전동 266-5 ,모모드(MOMODE),커피숍,N
20210406,01,,.00,달서구 감삼동 461 월드마크웨스트엔드 ,이디야커피 대구죽전역점,커피숍,N
20210421,01,,9.70,달서구 월성동 500-12 월성우방코아 ,지에스(GS)25 월성우방점,편의점,N
20210415,01,,25.20,달서구 상인동 875 ,커피에반하다,커피숍,N
20210309,01,,.00,달서구 장동 793 ,탑7카페(TOP7카페),커피숍,N
20210309,01,,25.50,달서구 상인동 1403-3 ,딜라이트 에프앤비,아이스크림,N
20210317,01,,25.20,달서구 대천동 472-2 ,토스트카페이순신진천점,커피숍,N
20210317,01,,105.80,달서구 두류동 630-58 ,레프트뱅크(LEFT BANK),커피숍,N
20210402,01,,.00,달서구 성당동 54-45 ,구공카페,커피숍,N
20210402,01,,32.50,달서구 진천동 197-12 ,카페87,커피숍,N
20210402,01,,.00,달서구 호산동 361 ,지에스(GS)25대구계명대점,편의점,N
20210402,01,,.00,달서구 본동 270-2 ,세븐일레븐 대구본동그린점,편의점,N
20210402,01,,.00,달서구 장기동 809 영남네오빌파크 ,몬스터커피장기점,커피숍,N
20210416,01,,30.20,달서구 상인동 1557 상인평광맨션 ,일리터맥스,커피숍,N
20210416,01,,.00,달서구 송현동 1963-12 ,이마트24송현앞산점,편의점,N
20150805,01,,27.50,달서구 상인동 42 보성은하상가 111동 101호,뚱스밥버거@김밥,일반조리판매,N
20150805,01,,41.50,달서구 상인동 1506번지 리젠트프라자 109호,빽다방 상인롯데점,커피숍,N
20150806,01,,79.00,달서구 성당동 709-1번지 ,멜빵커피,커피숍,N
20150807,01,,3.42,달서구 유천동 87번지 제1동 1층 ,한솔문구,기타 휴게음식점,N
20150715,01,,33.08,달서구 유천동 97번지 그랑에비뉴 1층 104호 ,더벤티유천점,패스트푸드,N
20150720,01,,32.50,달서구 성당동 695-33번지 1층 ,더 맛있는카페,패스트푸드,N
20150720,01,,11.95,달서구 호산동 386-3 1층 ,이마트24대구호산점,편의점,N
20150721,01,,68.00,달서구 신당동 1721-6번지 1층 ,빽다방 대구계명대점,커피숍,N
20150722,01,,27.30,달서구 죽전동 275-7 1층 ,동향커피,커피숍,N
20150727,01,,198.60,달서구 상인동 228-6번지 1층 ,스타벅스커피 대구상인역점,커피숍,N
20150727,01,,21.37,달서구 송현동 186-2번지 1층 ,장미분식,일반조리판매,N
20150731,01,,30.00,달서구 두류동 496-10번지 1층 ,대구두류점 빽다방,커피숍,N
20150803,01,,45.36,달서구 용산동 877번지 ,생각나는커피,커피숍,N
20150805,01,,45.92,달서구 이곡동 1244-1번지 메가스타 1층 112호 ,빽다방 대구성서롯데점,커피숍,N
20141016,01,,10.00,달서구 용산동 268-3번지 (지상1층) A동 ,블레스유,패스트푸드,N
20150916,01,,51.00,달서구 신당동 700번지 계명문화대학 복지관 지하1층 ,뮤페라푸드 계명대점,일반조리판매,N
20150916,01,,51.50,달서구 신당동 700 계명문화대학 복지관 지하2층 ,계명공유주방,일반조리판매,N
20150930,01,,45.00,달서구 장기동 25-6번지 1층 ,커피베이 대구서부법원점,커피숍,N
20141027,01,,273.29,"달서구 상인동 54-3번지 (지상1,2층) ",스타벅스커피 대구상인DT점,커피숍,Y
20141027,01,,291.40,달서구 상인동 1552번지 2층 ,할리스커피(상인점),커피숍,Y
20141030,01,,45.60,달서구 성당동 827-22번지 (지상1층) ,투데이,커피숍,N
20141104,01,,394.00,달서구 두류동 495-47번지 DEAGU DURYU MCDRIVE (지상1~3층) ,한국맥도날드(유)대구두류DT점,패스트푸드,Y
20141119,01,,14.74,달서구 상인동 1527-2번지 (지상2층) ,아라(상인점),기타 휴게음식점,N
20201005,01,,29.46,달서구 죽전동 255-8 ,미니스톱 대구죽전점,기타 휴게음식점,N
20201012,01,,.00,달서구 월성동 1828 ,카페051대구신월성점,커피숍,N
20201012,01,,27.43,달서구 이곡동 1196-5 ,지에스(GS)25성서제일점,편의점,N
20201012,01,,17.68,달서구 이곡동 1244-1 성서롯데시네마 ,커피왕 성서롯데시네마점,기타 휴게음식점,N
20201012,01,,22.13,달서구 본리동 671-1 ,지에스(GS)25달서용산로점,편의점,N
20201014,01,,,달서구 진천동 508 진천역대성스카이렉스아파트 ,와플칸,커피숍,N
20201016,01,,11.78,달서구 신당동 1729-5 ,이마트24 신당센타점,편의점,N
20201016,01,,26.00,달서구 성당동 695-104 ,씨스터타이,기타 휴게음식점,N
20201016,01,,6.22,달서구 용산동 230-10 용산롯데캐슬그랜드 ,씨유용산롯데캐슬그랜드점,편의점,N
20201021,01,,,달서구 월성동 1264 트럼프스타 ,커피쿡대구월성점,커피숍,N
20201021,01,,.00,달서구 송현동 906 우방송현하이츠 ,일공공100피자,기타 휴게음식점,N
20201021,01,,26.91,달서구 신당동 1000-2 계명대학교 ,바비든든,기타 휴게음식점,N
20201021,01,,26.25,달서구 신당동 1000-2 계명대학교 ,구시아돈가스,기타 휴게음식점,N
20201021,01,,98.45,달서구 신당동 1000-2 계명대학교 ,팬도로시계명대복지관점,기타 휴게음식점,N
20201021,01,,109.66,달서구 이곡동 1353-9 ,힐링숲,기타 휴게음식점,N
20201015,01,,17.16,달서구 이곡동 1238-4 ,커피Lao,기타 휴게음식점,N
